iter	Passed	Remaining
4782	44268	881273
4783	44277	881263
4784	44287	881255
4785	44296	881242
4786	44305	881226
4787	44314	881213
4788	44323	881203
4789	44332	881190
4790	44341	881178
4791	44350	881164
4792	44359	881141
4793	44368	881127
4794	44377	881118
4795	44386	881104
4796	44395	881091
4797	44404	881076
4798	44414	881072
4799	44423	881056
4800	44431	881041
4801	44441	881027
4802	44450	881013
4803	44459	881006
4804	44468	880995
4805	44477	880979
4806	44486	880966
4807	44495	880953
4808	44504	880946
4809	44514	880934
4810	44523	880924
4811	44532	880915
4812	44541	880904
4813	44550	880890
4814	44559	880881
4815	44569	880869
4816	44578	880855
4817	44587	880843
4818	44596	880830
4819	44607	880853
4820	44616	880840
4821	44626	880843
4822	44635	880829
4823	44644	880814
4824	44653	880802
4825	44662	880798
4826	44671	880783
4827	44681	880775
4828	44690	880769
4829	44699	880761
4830	44709	880754
4831	44718	880744
4832	44727	880734
4833	44736	880723
4834	44746	880715
4835	44755	880705
4836	44764	880698
4837	44774	880692
4838	44783	880679
4839	44792	880671
4840	44801	880660
4841	44810	880652
4842	44819	880636
4843	44828	880619
4844	44837	880609
4845	44847	880597
4846	44856	880585
4847	44865	880578
4848	44874	880567
4849	44883	880555
4850	44892	880544
4851	44902	880533
4852	44911	880529
4853	44920	880516
4854	44929	880506
4855	44939	880499
4856	44948	880487
4857	44957	880482
4858	44967	880473
4859	44976	880465
4860	44985	880456
4861	44994	880443
4862	45003	880432
4863	45013	880425
4864	45022	880418
4865	45031	880408
4866	45041	880402
4867	45050	880390
4868	45059	880385
4869	45069	880376
4870	45078	880366
4871	45087	880359
4872	45097	880354
4873	45106	880346
4874	45115	880336
4875	45124	880325
4876	45134	880316
4877	45143	880307
4878	45152	880289
4879	45161	880274
4880	45170	880266
4881	45180	880262
4882	45189	880255
4883	45198	880246
4884	45207	880234
4885	45217	880232
4886	45227	880233
4887	45236	880226
4888	45245	880217
4889	45255	880211
4890	45264	880203
4891	45273	880193
4892	45283	880189
4893	45292	880184
4894	45302	880177
4895	45311	880168
4896	45320	880159
4897	45330	880155
4898	45339	880147
4899	45348	880135
4900	45357	880126
4901	45367	880117
4902	45376	880109
4903	45385	880102
4904	45395	880089
4905	45404	880080
4906	45413	880072
4907	45422	880058
4908	45431	880051
4909	45441	880040
4910	45450	880029
4911	45459	880017
4912	45468	880006
4913	45477	879994
4914	45486	879981
4915	45496	879974
4916	45505	879968
4917	45514	879956
4918	45523	879947
4919	45533	879939
4920	45542	879932
4921	45551	879922
4922	45561	879911
4923	45570	879904
4924	45579	879898
4925	45589	879888
4926	45598	879880
4927	45607	879874
4928	45616	879862
4929	45626	879858
4930	45635	879847
4931	45644	879840
4932	45654	879835
4933	45663	879828
4934	45673	879819
4935	45682	879811
4936	45691	879805
4937	45700	879793
4938	45710	879785
4939	45719	879778
4940	45729	879775
4941	45738	879766
4942	45747	879755
4943	45759	879792
4944	45772	879854
4945	45781	879847
4946	45791	879841
4947	45800	879840
4948	45809	879830
4949	45818	879817
4950	45828	879806
4951	45837	879799
4952	45846	879792
4953	45856	879785
4954	45865	879773
4955	45874	879765
4956	45884	879757
4957	45893	879747
4958	45902	879735
4959	45911	879724
4960	45921	879719
4961	45930	879709
4962	45939	879701
4963	45948	879693
4964	45958	879687
4965	45967	879675
4966	45976	879662
4967	45985	879648
4968	45994	879640
4969	46003	879623
4970	46012	879614
4971	46022	879605
4972	46031	879597
4973	46040	879585
4974	46050	879579
4975	46059	879566
4976	46068	879557
4977	46077	879542
4978	46086	879531
4979	46095	879522
4980	46105	879516
4981	46114	879504
4982	46123	879493
4983	46132	879485
4984	46141	879474
4985	46151	879464
4986	46160	879449
4987	46169	879441
4988	46178	879427
4989	46187	879422
4990	46196	879407
4991	46205	879389
4992	46214	879371
4993	46223	879362
4994	46233	879354
4995	46242	879347
4996	46251	879335
4997	46260	879321
4998	46269	879308
4999	46278	879299
5000	46288	879290
5001	46297	879282
5002	46306	879277
5003	46316	879264
5004	46325	879261
5005	46334	879252
5006	46344	879248
5007	46353	879237
5008	46362	879229
5009	46371	879216
5010	46381	879205
5011	46390	879195
5012	46399	879187
5013	46408	879177
5014	46418	879173
5015	46427	879164
5016	46436	879152
5017	46446	879142
5018	46455	879131
5019	46464	879114
5020	46476	879156
5021	46485	879143
5022	46494	879135
5023	46503	879132
5024	46513	879133
5025	46522	879120
5026	46532	879110
5027	46541	879097
5028	46550	879089
5029	46559	879085
5030	46569	879074
5031	46578	879068
5032	46588	879063
5033	46597	879055
5034	46606	879049
5035	46615	879033
5036	46625	879027
5037	46634	879016
5038	46643	879009
5039	46652	878995
5040	46661	878987
5041	46672	878993
5042	46681	878986
5043	46690	878978
5044	46699	878968
5045	46709	878959
5046	46718	878950
5047	46727	878938
5048	46736	878928
5049	46746	878920
5050	46755	878918
5051	46765	878909
5052	46774	878902
5053	46783	878890
5054	46792	878882
5055	46801	878865
5056	46810	878855
5057	46820	878849
5058	46829	878837
5059	46838	878830
5060	46848	878820
5061	46857	878810
5062	46866	878800
5063	46875	878791
5064	46885	878786
5065	46894	878779
5066	46903	878767
5067	46913	878759
5068	46922	878752
5069	46931	878744
5070	46941	878736
5071	46950	878726
5072	46959	878724
5073	46968	878709
5074	46977	878695
5075	46987	878689
5076	46996	878681
5077	47005	878673
5078	47015	878662
5079	47024	878651
5080	47033	878638
5081	47042	878626
5082	47051	878619
5083	47061	878611
5084	47070	878601
5085	47079	878593
5086	47089	878584
5087	47098	878574
5088	47107	878563
5089	47116	878553
5090	47126	878548
5091	47135	878537
5092	47144	878524
5093	47153	878520
5094	47163	878512
5095	47172	878501
5096	47181	878491
5097	47190	878483
5098	47200	878471
5099	47209	878460
5100	47218	878455
5101	47228	878449
5102	47237	878437
5103	47246	878427
5104	47255	878416
5105	47264	878409
5106	47274	878399
5107	47283	878394
5108	47292	878384
5109	47302	878376
5110	47311	878367
5111	47320	878361
5112	47330	878353
5113	47339	878347
5114	47348	878337
5115	47358	878326
5116	47367	878312
5117	47376	878304
5118	47385	878296
5119	47395	878289
5120	47404	878283
5121	47413	878272
5122	47422	878263
5123	47431	878246
5124	47440	878228
5125	47449	878219
5126	47459	878211
5127	47468	878201
5128	47477	878190
5129	47486	878179
5130	47496	878171
5131	47505	878161
5132	47514	878152
5133	47523	878145
5134	47533	878134
5135	47542	878130
5136	47551	878121
5137	47561	878112
5138	47570	878104
5139	47579	878093
5140	47588	878079
5141	47597	878070
5142	47607	878064
5143	47616	878060
5144	47626	878055
5145	47635	878045
5146	47644	878035
5147	47654	878027
5148	47663	878028
5149	47673	878018
5150	47682	878012
5151	47691	878002
5152	47701	877993
5153	47710	877986
5154	47719	877976
5155	47728	877968
5156	47738	877960
5157	47747	877953
5158	47756	877944
5159	47766	877933
5160	47775	877921
5161	47784	877909
5162	47793	877898
5163	47802	877889
5164	47811	877875
5165	47820	877861
5166	47829	877851
5167	47839	877841
5168	47848	877827
5169	47857	877816
5170	47866	877809
5171	47876	877802
5172	47885	877796
5173	47894	877787
5174	47904	877780
5175	47913	877770
5176	47922	877762
5177	47932	877755
5178	47941	877746
5179	47950	877738
5180	47960	877732
5181	47969	877726
5182	47978	877718
5183	47987	877706
5184	47997	877695
5185	48006	877693
5186	48016	877686
5187	48025	877674
5188	48034	877663
5189	48043	877653
5190	48052	877643
5191	48061	877629
5192	48071	877618
5193	48080	877606
5194	48089	877601
5195	48098	877592
5196	48108	877581
5197	48117	877569
5198	48126	877561
5199	48135	877551
5200	48144	877539
5201	48153	877528
5202	48163	877517
5203	48172	877511
5204	48181	877504
5205	48190	877489
5206	48200	877483
5207	48209	877474
5208	48219	877468
5209	48228	877461
5210	48237	877456
5211	48247	877448
5212	48256	877441
5213	48266	877434
5214	48275	877426
5215	48284	877419
5216	48293	877401
5217	48302	877391
5218	48311	877380
5219	48320	877363
5220	48330	877355
5221	48339	877344
5222	48348	877329
5223	48357	877314
5224	48366	877302
5225	48375	877288
5226	48384	877277
5227	48393	877265
5228	48402	877254
5229	48411	877241
5230	48420	877229
5231	48429	877218
5232	48439	877207
5233	48448	877193
5234	48457	877182
5235	48466	877171
5236	48475	877163
5237	48485	877155
5238	48494	877145
5239	48503	877132
5240	48512	877125
5241	48521	877114
5242	48530	877102
5243	48539	877087
5244	48548	877074
5245	48558	877062
5246	48567	877055
5247	48576	877047
5248	48586	877044
5249	48595	877032
5250	48605	877030
5251	48614	877019
5252	48623	877009
5253	48632	876995
5254	48641	876985
5255	48650	876976
5256	48660	876964
5257	48669	876954
5258	48678	876940
5259	48687	876928
5260	48696	876915
5261	48705	876905
5262	48714	876895
5263	48724	876889
5264	48733	876873
5265	48742	876859
5266	48751	876849
5267	48760	876840
5268	48769	876827
5269	48778	876817
5270	48787	876801
5271	48796	876790
5272	48806	876779
5273	48815	876774
5274	48824	876767
5275	48834	876760
5276	48843	876744
5277	48852	876731
5278	48861	876723
5279	48870	876712
5280	48882	876755
5281	48891	876742
5282	48901	876734
5283	48912	876767
5284	48924	876802
5285	48940	876913
5286	48963	877146
5287	48976	877205
5288	48985	877188
5289	48994	877169
5290	49002	877151
5291	49011	877132
5292	49020	877113
5293	49029	877102
5294	49038	877085
5295	49046	877066
5296	49055	877048
5297	49064	877027
5298	49073	877010
5299	49082	876995
5300	49090	876977
5301	49099	876958
5302	49108	876938
5303	49116	876919
5304	49125	876898
5305	49134	876878
5306	49143	876860
5307	49151	876835
5308	49161	876844
5309	49170	876828
5310	49179	876811
5311	49188	876791
5312	49196	876775
5313	49205	876759
5314	49214	876740
5315	49223	876723
5316	49232	876707
5317	49240	876686
5318	49249	876671
5319	49258	876659
5320	49267	876644
5321	49276	876630
5322	49285	876611
5323	49294	876597
5324	49303	876580
5325	49312	876563
5326	49320	876542
5327	49329	876527
5328	49338	876514
5329	49347	876499
5330	49356	876484
5331	49365	876467
5332	49374	876449
5333	49383	876435
5334	49392	876419
5335	49400	876402
5336	49409	876386
5337	49418	876370
5338	49427	876354
5339	49436	876342
5340	49445	876326
5341	49454	876312
5342	49463	876290
5343	49471	876272
5344	49480	876254
5345	49489	876236
5346	49497	876216
5347	49506	876200
5348	49515	876178
5349	49523	876157
5350	49532	876142
5351	49541	876127
5352	49550	876105
5353	49558	876083
5354	49567	876063
5355	49576	876045
5356	49584	876025
5357	49593	876007
5358	49602	875993
5359	49611	875977
5360	49620	875961
5361	49629	875944
5362	49637	875921
5363	49646	875899
5364	49655	875882
5365	49663	875866
5366	49672	875848
5367	49681	875831
5368	49690	875813
5369	49699	875794
5370	49707	875774
5371	49716	875753
5372	49725	875736
5373	49733	875710
5374	49742	875698
5375	49751	875677
5376	49760	875664
5377	49769	875664
5378	49780	875673
5379	49789	875667
5380	49799	875662
