iter	RMSE
4773	1.892212678
4774	1.89201548
4775	1.891945347
4776	1.891927142
4777	1.891850303
4778	1.891750124
4779	1.891624414
4780	1.891561279
4781	1.891496811
4782	1.891389619
4783	1.89135128
4784	1.891280652
4785	1.891196328
4786	1.891151337
4787	1.891077259
4788	1.89101508
4789	1.890932877
4790	1.890828314
4791	1.890790374
4792	1.890733399
4793	1.890674599
4794	1.890639388
4795	1.890550438
4796	1.89054567
4797	1.890477234
4798	1.890472727
4799	1.890332239
4800	1.890314473
4801	1.890310835
4802	1.890235009
4803	1.890165051
4804	1.890080416
4805	1.89007585
4806	1.89005489
4807	1.889993307
4808	1.889924562
4809	1.889869391
4810	1.889813169
4811	1.889761593
4812	1.889701884
4813	1.889691116
4814	1.88968726
4815	1.889616349
4816	1.889611838
4817	1.889583901
4818	1.889573923
4819	1.889570839
4820	1.889505494
4821	1.889434268
4822	1.889361528
4823	1.8893009
4824	1.88926556
4825	1.889200369
4826	1.889145407
4827	1.889081107
4828	1.888999936
4829	1.888900361
4830	1.888839829
4831	1.888770528
4832	1.88870046
4833	1.888697634
4834	1.888628132
4835	1.888563654
4836	1.888521624
4837	1.888473767
4838	1.888390618
4839	1.888309596
4840	1.888240459
4841	1.88815558
4842	1.888081585
4843	1.88800536
4844	1.887876827
4845	1.887756888
4846	1.88768326
4847	1.887622981
4848	1.887549174
4849	1.887497751
4850	1.887436187
4851	1.887352027
4852	1.887347453
4853	1.887271622
4854	1.88718579
4855	1.887114549
4856	1.887028071
4857	1.88699784
4858	1.886865332
4859	1.886812945
4860	1.886743686
4861	1.886695243
4862	1.886604388
4863	1.886534321
4864	1.886404331
4865	1.886343364
4866	1.886263904
4867	1.886203941
4868	1.88620095
4869	1.886117003
4870	1.886022985
4871	1.885977795
4872	1.885831239
4873	1.885757406
4874	1.885696536
4875	1.885624791
4876	1.885531653
4877	1.885446709
4878	1.885388937
4879	1.885274907
4880	1.885193476
4881	1.885124878
4882	1.88507774
4883	1.885045181
4884	1.884924668
4885	1.884827303
4886	1.8847518
4887	1.884694335
4888	1.884662359
4889	1.884625886
4890	1.88459194
4891	1.884530159
4892	1.884356647
4893	1.88434211
4894	1.884275752
4895	1.88416364
4896	1.884127962
4897	1.884085811
4898	1.884005014
4899	1.883863079
4900	1.883799513
4901	1.883763959
4902	1.883669542
4903	1.883542196
4904	1.883481076
4905	1.883433773
4906	1.883376176
4907	1.883295484
4908	1.883250585
4909	1.883188172
4910	1.883145149
4911	1.883060959
4912	1.883004818
4913	1.882883224
4914	1.882818004
4915	1.882757372
4916	1.882744589
4917	1.882683425
4918	1.882620435
4919	1.882513246
4920	1.882472096
4921	1.882382279
4922	1.882323156
4923	1.88227168
4924	1.882229233
4925	1.882162099
4926	1.882109973
4927	1.882061229
4928	1.882000095
4929	1.881924217
4930	1.881798602
4931	1.881734937
4932	1.881711267
4933	1.881626309
4934	1.881582009
4935	1.881554585
4936	1.881469465
4937	1.881410659
4938	1.881319818
4939	1.88117909
4940	1.88117617
4941	1.881114458
4942	1.881034528
4943	1.880961142
4944	1.880958105
4945	1.880893194
4946	1.880819858
4947	1.880701728
4948	1.880646866
4949	1.880630499
4950	1.880534061
4951	1.880423477
4952	1.880359178
4953	1.880308669
4954	1.880257509
4955	1.880115079
4956	1.879987021
4957	1.879866032
4958	1.879831436
4959	1.879784823
4960	1.879730008
4961	1.879679758
4962	1.879584594
4963	1.87949104
4964	1.879447051
4965	1.879399413
4966	1.87934696
4967	1.879279283
4968	1.87922359
4969	1.879130403
4970	1.879074516
4971	1.879005984
4972	1.878919505
4973	1.878830093
4974	1.878791443
4975	1.878753356
4976	1.878693971
4977	1.878654653
4978	1.878526901
4979	1.878474131
4980	1.878398394
4981	1.878333137
4982	1.878319629
4983	1.878213076
4984	1.878187912
4985	1.878123559
4986	1.878059635
4987	1.87799968
4988	1.877926585
4989	1.877850708
4990	1.877786332
4991	1.877617867
4992	1.8776107
4993	1.877563489
4994	1.877502687
4995	1.877499749
4996	1.877402184
4997	1.877323515
4998	1.877225916
4999	1.877145021
5000	1.877098763
5001	1.877045279
5002	1.877000821
5003	1.876951699
5004	1.876897669
5005	1.876830771
5006	1.876746169
5007	1.876676621
5008	1.876612674
5009	1.876562848
5010	1.876502988
5011	1.876457258
5012	1.876422485
5013	1.876346845
5014	1.876299994
5015	1.876261876
5016	1.876204203
5017	1.876138647
5018	1.876082764
5019	1.876027735
5020	1.875990438
5021	1.87598366
5022	1.875945126
5023	1.875838766
5024	1.875749043
5025	1.87562987
5026	1.875627047
5027	1.87556508
5028	1.875502316
5029	1.875424779
5030	1.875358556
5031	1.875324125
5032	1.875292197
5033	1.875225793
5034	1.875177304
5035	1.875174431
5036	1.875104377
5037	1.875018554
5038	1.875015733
5039	1.874972656
5040	1.874921334
5041	1.874847312
5042	1.874655426
5043	1.874605739
5044	1.874554101
5045	1.87447962
5046	1.874444032
5047	1.874355722
5048	1.874271652
5049	1.874163006
5050	1.874083022
5051	1.873967316
5052	1.873911885
5053	1.873880228
5054	1.873798201
5055	1.873741979
5056	1.873691993
5057	1.873668126
5058	1.873584367
5059	1.873579237
5060	1.873537791
5061	1.87349331
5062	1.873477066
5063	1.873424679
5064	1.873325363
5065	1.873281333
5066	1.87326287
5067	1.873183516
5068	1.873098721
5069	1.873095875
5070	1.873040103
5071	1.87297716
5072	1.87287219
5073	1.872825778
5074	1.872756994
5075	1.872708343
5076	1.87264594
5077	1.872587818
5078	1.872496417
5079	1.872438654
5080	1.872385552
5081	1.872331305
5082	1.872326879
5083	1.872279907
5084	1.872175452
5085	1.872124001
5086	1.872099241
5087	1.872035883
5088	1.871946273
5089	1.871941664
5090	1.871854878
5091	1.871789051
5092	1.871680985
5093	1.871618223
5094	1.871562681
5095	1.871517366
5096	1.871478219
5097	1.871413329
5098	1.87136926
5099	1.871282914
5100	1.871214403
5101	1.871138106
5102	1.871082818
5103	1.870987565
5104	1.870917114
5105	1.870876353
5106	1.870785198
5107	1.870730706
5108	1.870681275
5109	1.870627513
5110	1.870516583
5111	1.870463682
5112	1.870459793
5113	1.870437209
5114	1.870366503
5115	1.870324081
5116	1.8702224
5117	1.870191871
5118	1.870147841
5119	1.870078519
5120	1.870050546
5121	1.869973542
5122	1.869924821
5123	1.869868453
5124	1.869843154
5125	1.869802195
5126	1.869731822
5127	1.869697243
5128	1.869644681
5129	1.869587519
5130	1.86955565
5131	1.86950516
5132	1.869447258
5133	1.86940586
5134	1.869302079
5135	1.869253538
5136	1.869231629
5137	1.869179465
5138	1.869157934
5139	1.869114383
5140	1.869076733
5141	1.869017685
5142	1.8690151
5143	1.868966014
5144	1.868962254
5145	1.868863115
5146	1.868797007
5147	1.868723826
5148	1.868648084
5149	1.868520923
5150	1.868485097
5151	1.868329174
5152	1.868290768
5153	1.868248417
5154	1.868207267
5155	1.868100809
5156	1.868074244
5157	1.868024512
5158	1.867963204
5159	1.867890679
5160	1.867824957
5161	1.86776993
5162	1.86771083
5163	1.86762342
5164	1.867576467
5165	1.867494028
5166	1.867439269
5167	1.867363639
5168	1.867260799
5169	1.867158791
5170	1.867096687
5171	1.866990112
5172	1.866851345
5173	1.866807178
5174	1.86674584
5175	1.866680748
5176	1.86659002
5177	1.866545174
5178	1.866501463
5179	1.866445922
5180	1.866389309
5181	1.86631427
5182	1.866172365
5183	1.866107683
5184	1.865996312
5185	1.865951684
5186	1.86589917
5187	1.865822996
5188	1.865748288
5189	1.865681368
5190	1.86561803
5191	1.865613537
5192	1.865536861
5193	1.865438117
5194	1.865416799
5195	1.865348008
5196	1.865288506
5197	1.865246378
5198	1.86524337
5199	1.865192172
5200	1.865139308
5201	1.86506216
5202	1.865013803
5203	1.864984444
5204	1.864927972
5205	1.86480744
5206	1.864759818
5207	1.864753083
5208	1.864687302
5209	1.864594385
5210	1.864452079
5211	1.864392168
5212	1.864360002
5213	1.864313024
5214	1.864214015
5215	1.864101921
5216	1.864062097
5217	1.863985864
5218	1.863923416
5219	1.863815109
5220	1.863703518
5221	1.863679393
5222	1.863623548
5223	1.863547754
5224	1.863427118
5225	1.863363028
5226	1.863316707
5227	1.863270668
5228	1.8632203
5229	1.863185848
5230	1.863042059
5231	1.862970909
5232	1.862904686
5233	1.862839909
5234	1.862780007
5235	1.862731439
5236	1.862638057
5237	1.862634702
5238	1.862580136
5239	1.86253656
5240	1.86243961
5241	1.862421253
5242	1.862343874
5243	1.862301113
5244	1.862260059
5245	1.862139633
5246	1.862102505
5247	1.86204717
5248	1.861987909
5249	1.861900449
5250	1.861843427
5251	1.861771622
5252	1.861737716
5253	1.861688174
5254	1.861592145
5255	1.861555097
5256	1.861432937
5257	1.861358971
5258	1.86131492
5259	1.861161611
5260	1.861062591
5261	1.860944023
5262	1.860852138
5263	1.860793296
5264	1.86071652
5265	1.86064413
5266	1.860573558
5267	1.860551292
5268	1.860493889
5269	1.860488112
5270	1.860435006
5271	1.860421342
5272	1.860351205
5273	1.860303806
5274	1.860232552
5275	1.860091691
5276	1.860046893
5277	1.86000418
5278	1.859932924
5279	1.859897285
5280	1.859833794
5281	1.859748085
5282	1.85964872
5283	1.859574979
5284	1.859528337
5285	1.859453911
5286	1.85940301
5287	1.859342695
5288	1.859276688
5289	1.859181151
5290	1.859134059
5291	1.858997711
5292	1.858938158
5293	1.858879965
5294	1.858837402
5295	1.858797673
5296	1.858706764
5297	1.858659274
5298	1.858623048
5299	1.858542798
5300	1.858461605
5301	1.858458815
5302	1.858379019
5303	1.858331953
5304	1.858287113
5305	1.858242663
5306	1.858239704
5307	1.858178417
5308	1.858128094
5309	1.858016277
5310	1.857920866
5311	1.857850566
5312	1.857829512
5313	1.857809905
5314	1.857704578
5315	1.857652803
5316	1.857600018
5317	1.857529302
5318	1.857462677
5319	1.857438896
5320	1.857321425
5321	1.857256183
5322	1.857203564
5323	1.857200727
5324	1.857172037
5325	1.857130292
5326	1.85707133
5327	1.85701284
5328	1.856952844
5329	1.856835833
5330	1.85682915
5331	1.856796705
5332	1.856771534
5333	1.856715843
5334	1.856674342
5335	1.85663151
5336	1.85655074
5337	1.856533359
5338	1.856483499
5339	1.856450797
5340	1.856427189
5341	1.856378847
5342	1.856371259
5343	1.856279422
5344	1.856219389
5345	1.856159991
5346	1.856077067
5347	1.856051086
5348	1.855968095
5349	1.855906395
5350	1.855847874
5351	1.855790266
5352	1.855773448
5353	1.855710993
5354	1.855654999
5355	1.855574277
5356	1.855499853
5357	1.855435807
5358	1.85537909
5359	1.855342023
5360	1.855283663
5361	1.855214604
5362	1.855148059
5363	1.855103574
5364	1.85506024
5365	1.85500204
5366	1.854958885
5367	1.854955962
5368	1.854892084
5369	1.854857325
5370	1.854800356
5371	1.854755402
5372	1.854649816
5373	1.854583731
5374	1.854530877
5375	1.854452353
5376	1.854414119
5377	1.854364156
5378	1.854318547
5379	1.854300226
5380	1.854257004
